No.,Time,,ack,ack_raw,action_length,action_output_max_len,action_output_pad,action_output_port,action_type,addr,analysis,analysis_ack_rtt,analysis_acks_frame,analysis_bytes_in_flight,analysis_push_bytes_sent,arp_dst_hw_mac,arp_dst_proto_ipv4,arp_hw_size,arp_hw_type,arp_opcode,arp_proto_size,arp_proto_type,arp_src_hw_mac,arp_src_proto_ipv4,checksum,checksum_status,code,data,data_data,data_len,data_time,data_time_relative,direction,dsfield,dsfield_dscp,dsfield_ecn,dst,dst_host,dst_hw_mac,dst_proto_ipv4,dstport,encrypted_packet,eth_addr,eth_addr_oui,eth_addr_resolved,eth_dst,eth_dst_ig,eth_dst_lg,eth_dst_oui,eth_dst_resolved,eth_ig,eth_lg,eth_src,eth_src_ig,eth_src_lg,eth_src_oui,eth_src_resolved,eth_type,etype,flags,flags_ack,flags_cwr,flags_df,flags_ecn,flags_fin,flags_mf,flags_ns,flags_push,flags_rb,flags_res,flags_reset,flags_str,flags_syn,flags_urg,flowmod_buffer_id,flowmod_command,flowmod_cookie,flowmod_cookie_mask,flowmod_flags,flowmod_flags_check_overlap,flowmod_flags_no_byte_counts,flowmod_flags_no_packet_counts,flowmod_flags_reset_counts,flowmod_flags_send_flow_rem,flowmod_hard_timeout,flowmod_idle_timeout,flowmod_out_group,flowmod_out_port,flowmod_pad,flowmod_priority,flowmod_table_id,frag_offset,halen,hatype,hdr_len,host,hw_size,hw_type,icmp_checksum,icmp_checksum_status,icmp_code,icmp_data_time,icmp_data_time_relative,icmp_ident,icmp_seq,icmp_seq_le,icmp_type,id,ident,instruction_actions_pad,instruction_length,instruction_type,ip_addr,ip_checksum,ip_checksum_status,ip_dsfield,ip_dsfield_dscp,ip_dsfield_ecn,ip_dst,ip_dst_host,ip_flags,ip_flags_df,ip_flags_mf,ip_flags_rb,ip_frag_offset,ip_hdr_len,ip_host,ip_id,ip_len,ip_proto,ip_src,ip_src_host,ip_ttl,ip_version,len,length,match_length,match_pad,match_type,nxtseq,opcode,option_kind,option_len,options,options_nop,options_timestamp,options_timestamp_tsecr,options_timestamp_tsval,oxm_class,oxm_field,oxm_hm,oxm_length,oxm_value_etheraddr,oxm_value_uint32,packet_in_buffer_id,packet_in_cookie,packet_in_pad,packet_in_reason,packet_in_table_id,packet_in_total_len,packet_length_encrypted,packet_out_acts_len,packet_out_buffer_id,packet_out_in_port,packet_out_pad,payload,pdu_size,pkttype,port,proto,proto_size,proto_type,resp_to,resptime,seq,seq_le,seq_raw,src,src_eth,src_host,src_hw_mac,src_proto_ipv4,srcport,stream,time_delta,time_relative,ttl,type,unused,urgent_pointer,version,window_size,window_size_scalefactor,window_size_value,xid
212,2024-08-02 22:27:28.921477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,0x00000800,,,,,,,32:97:e5:e7:26:a8,,32:97:e5:e7:26:a8,10.0.3.5,,,,,,,00:00,,,,,,
213,2024-08-02 22:27:28.921667,Match,1193,1716826518,,,,,,172.16.158.137,SEQ/ACK analysis,0.014095000,191,84,84,76:5a:1b:e9:a5:5f,10.0.1.1,6,1,2,4,0x00000800,32:97:e5:e7:26:a8,10.0.3.5,0x000095b2,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,76:5a:1b:e9:a5:5f,7756315,76:5a:1b:e9:a5:5f,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0,1,32:97:e5:e7:26:a8,0,1,3315685,32:97:e5:e7:26:a8,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000c949,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,12,00:00:00:00,1,877,,1,10,01:01:08:0a:be:ec:25:7e:87:cb:b3:57,01,08:0a:be:ec:25:7e:87:cb:b3:57,2278273879,3203147134,0x00008000,0,0,4,,3,4294967295,0x0000000000000000,00:00,0,0,42,,,,,,04:0a:00:54:00:00:00:00:ff:ff:ff:ff:00:2a:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:03:00:00:00:00:00:00:76:5a:1b:e9:a5:5f:32:97:e5:e7:26:a8:08:06:00:01:08:00:06:04:00:02:32:97:e5:e7:26:a8:0a:00:03:05:76:5a:1b:e9:a5:5f:0a:00:01:01,84,4,60876,6,,,,,793,,3006294406,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60876,3,0.014095000,1.310121000,64,10,00:00,0,0x00000004,83,-1,83,0
214,2024-08-02 22:27:28.924757,Match,877,3006294490,16,65509,00:00:00:00:00:00,1,0,172.16.158.141,SEQ/ACK analysis,0.003090000,213,104,104,,,,,,,,,,0x00001cb3,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60876,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,4294967295,0,0x0000000000000000,0x0000000000000000,0x00000000,0,0,0,0,0,0,0,0,0,00:00,1,0,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000592a,,00:00:00:00,24,4,,,,,,,,,,,,,,,,,,,,,,,104,104,32,,1,1297,,1,10,01:01:08:0a:87:cb:b3:68:be:ec:25:7e,01,08:0a:87:cb:b3:68:be:ec:25:7e,3203147134,2278273896,0x00008000,0,0,4,76:5a:1b:e9:a5:5f,3,,,,,,,,,,,,04:0e:00:68:e6:95:75:fd:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01:ff:ff:ff:ff:00:00:00:00:00:00:00:00:00:00:00:00:00:01:00:20:80:00:00:04:00:00:00:03:80:00:06:06:76:5a:1b:e9:a5:5f:80:00:08:06:32:97:e5:e7:26:a8:00:04:00:18:00:00:00:00:00:00:00:10:00:00:00:01:ff:e5:00:00:00:00:00:00,104,0,6633,6,,,,,1193,,1716826518,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,3,0.003090000,1.313211000,64,14,00:00,0,0x00000004,506,-1,506,3868554749
215,2024-08-02 22:27:28.925126,Action,877,3006294490,16,65509,00:00:00:00:00:00,1,0,172.16.158.141,SEQ/ACK analysis,,,186,82,76:5a:1b:e9:a5:5f,10.0.1.1,6,1,2,4,0x00000800,32:97:e5:e7:26:a8,10.0.3.5,0x000005d8,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60876,,76:5a:1b:e9:a5:5f,7756315,76:5a:1b:e9:a5:5f,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0,1,32:97:e5:e7:26:a8,0,1,3315685,32:97:e5:e7:26:a8,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000592b,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,,,1379,,1,10,01:01:08:0a:87:cb:b3:69:be:ec:25:7e,01,08:0a:87:cb:b3:69:be:ec:25:7e,3203147134,2278273897,,,,,,,,,,,,,,16,4294967295,3,00:00:00:00:00:00,04:0d:00:52:e6:95:75:fe:ff:ff:ff:ff:00:00:00:03:00:10:00:00:00:00:00:00:00:00:00:10:00:00:00:01:ff:e5:00:00:00:00:00:00:76:5a:1b:e9:a5:5f:32:97:e5:e7:26:a8:08:06:00:01:08:00:06:04:00:02:32:97:e5:e7:26:a8:0a:00:03:05:76:5a:1b:e9:a5:5f:0a:00:01:01,82,0,6633,6,,,,,1297,,1716826622,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,3,0.000369000,1.313580000,64,13,00:00,0,0x00000004,506,-1,506,3868554750
216,2024-08-02 22:27:28.925382,Timestamps,1379,1716826704,,,,,,172.16.158.137,SEQ/ACK analysis,0.000256000,215,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000c94a,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,877,,1,10,01:01:08:0a:be:ec:25:82:87:cb:b3:68,01,08:0a:be:ec:25:82:87:cb:b3:68,2278273896,3203147138,,,,,,,,,,,,,,,,,,,,4,60876,6,,,,,877,,3006294490,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60876,3,0.000256000,1.313836000,64,,00:00,0,4,83,-1,83,
217,2024-08-02 22:27:28.925660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,32:97:e5:e7:26:a8,,32:97:e5:e7:26:a8,10.0.3.5,,,,,,,00:00,,,,,,
218,2024-08-02 22:27:28.925664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,0x00000800,,,,,,,32:97:e5:e7:26:a8,,32:97:e5:e7:26:a8,10.0.3.5,,,,,,,00:00,,,,,,
219,2024-08-02 22:27:28.926471,Match,1621,557381833,,,,,,172.16.158.137,SEQ/ACK analysis,0.021975000,186,84,84,76:5a:1b:e9:a5:5f,10.0.1.1,6,1,2,4,0x00000800,32:97:e5:e7:26:a8,10.0.3.5,0x000095b2,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,76:5a:1b:e9:a5:5f,7756315,76:5a:1b:e9:a5:5f,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0,1,32:97:e5:e7:26:a8,0,1,3315685,32:97:e5:e7:26:a8,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000ac3c,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,12,00:00:00:00,1,1101,,1,10,01:01:08:0a:be:ec:25:83:87:cb:b3:54,01,08:0a:be:ec:25:83:87:cb:b3:54,2278273876,3203147139,0x00008000,0,0,4,,1,4294967295,0x0000000000000000,00:00,0,0,42,,,,,,04:0a:00:54:00:00:00:00:ff:ff:ff:ff:00:2a:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:01:00:00:00:00:00:00:76:5a:1b:e9:a5:5f:32:97:e5:e7:26:a8:08:06:00:01:08:00:06:04:00:02:32:97:e5:e7:26:a8:0a:00:03:05:76:5a:1b:e9:a5:5f:0a:00:01:01,84,4,60862,6,,,,,1017,,2533569858,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60862,1,0.021975000,3.046218000,64,10,00:00,0,0x00000004,83,-1,83,0
220,2024-08-02 22:27:28.930435,Match,1101,2533569942,16,65509,00:00:00:00:00:00,2,0,172.16.158.141,SEQ/ACK analysis,0.003964000,219,104,104,,,,,,,,,,0x0000365c,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60862,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,4294967295,0,0x0000000000000000,0x0000000000000000,0x00000000,0,0,0,0,0,0,0,0,0,00:00,1,0,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000c741,,00:00:00:00,24,4,,,,,,,,,,,,,,,,,,,,,,,104,104,32,,1,1725,,1,10,01:01:08:0a:87:cb:b3:6e:be:ec:25:83,01,08:0a:87:cb:b3:6e:be:ec:25:83,3203147139,2278273902,0x00008000,0,0,4,76:5a:1b:e9:a5:5f,1,,,,,,,,,,,,04:0e:00:68:0e:79:82:d0:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01:ff:ff:ff:ff:00:00:00:00:00:00:00:00:00:00:00:00:00:01:00:20:80:00:00:04:00:00:00:01:80:00:06:06:76:5a:1b:e9:a5:5f:80:00:08:06:32:97:e5:e7:26:a8:00:04:00:18:00:00:00:00:00:00:00:10:00:00:00:02:ff:e5:00:00:00:00:00:00,104,0,6633,6,,,,,1621,,557381833,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,1,0.003964000,3.050182000,64,14,00:00,0,0x00000004,505,-1,505,242844368
221,2024-08-02 22:27:28.930478,Action,1101,2533569942,16,65509,00:00:00:00:00:00,2,0,172.16.158.141,SEQ/ACK analysis,,,186,82,76:5a:1b:e9:a5:5f,10.0.1.1,6,1,2,4,0x00000800,32:97:e5:e7:26:a8,10.0.3.5,0x00001f82,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60862,,76:5a:1b:e9:a5:5f,7756315,76:5a:1b:e9:a5:5f,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0,1,32:97:e5:e7:26:a8,0,1,3315685,32:97:e5:e7:26:a8,0x00000806,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000c742,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,,,1807,,1,10,01:01:08:0a:87:cb:b3:6e:be:ec:25:83,01,08:0a:87:cb:b3:6e:be:ec:25:83,3203147139,2278273902,,,,,,,,,,,,,,16,4294967295,1,00:00:00:00:00:00,04:0d:00:52:0e:79:82:d1:ff:ff:ff:ff:00:00:00:01:00:10:00:00:00:00:00:00:00:00:00:10:00:00:00:02:ff:e5:00:00:00:00:00:00:76:5a:1b:e9:a5:5f:32:97:e5:e7:26:a8:08:06:00:01:08:00:06:04:00:02:32:97:e5:e7:26:a8:0a:00:03:05:76:5a:1b:e9:a5:5f:0a:00:01:01,82,0,6633,6,,,,,1725,,557381937,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,1,0.000043000,3.050225000,64,13,00:00,0,0x00000004,505,-1,505,242844369
222,2024-08-02 22:27:28.930682,Timestamps,1807,557382019,,,,,,172.16.158.137,SEQ/ACK analysis,0.000204000,221,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000ac3d,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1101,,1,10,01:01:08:0a:be:ec:25:87:87:cb:b3:6e,01,08:0a:be:ec:25:87:87:cb:b3:6e,2278273902,3203147143,,,,,,,,,,,,,,,,,,,,4,60862,6,,,,,1101,,2533569942,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60862,1,0.000204000,3.050429000,64,,00:00,0,4,83,-1,83,
223,2024-08-02 22:27:28.930922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,,,,,,,,,,,,,0x00000806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,0x00000800,,,,,,,32:97:e5:e7:26:a8,,32:97:e5:e7:26:a8,10.0.3.5,,,,,,,00:00,,,,,,
224,2024-08-02 22:27:28.930939,,,,,,,,,10.0.1.1,,,,,,,,,,,,,,,0x00008361,1,0,acbc0d0000000000101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f3031323334353637,ac:bc:0d:00:00:00:00:00:10:11:12:13:14:15:16:17:18:19:1a:1b:1c:1d:1e:1f:20:21:22:23:24:25:26:27:28:29:2a:2b:2c:2d:2e:2f:30:31:32:33:34:35:36:37,48,"Aug  2, 2024 22:27:28.000000000 +01",0.930939000,,0x00000000,0,0,10.0.3.5,10.0.3.5,,,,,,,,,,,,,,,,,,,,,0x00000800,0x00004000,,,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,6,1,20,10.0.1.1,,,,,,,,,,,,0x00000b61,3672,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,1,256,,10.0.1.1,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,64,8,00:00,,4,,,,
225,2024-08-02 22:27:28.931637,Match,1807,557382019,,,,,,172.16.158.137,SEQ/ACK analysis,,,140,140,,,,,,,,,,0x000095ea,2,,acbc0d0000000000101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f3031323334353637,ac:bc:0d:00:00:00:00:00:10:11:12:13:14:15:16:17:18:19:1a:1b:1c:1d:1e:1f:20:21:22:23:24:25:26:27:28:29:2a:2b:2c:2d:2e:2f:30:31:32:33:34:35:36:37,48,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,32:97:e5:e7:26:a8,3315685,32:97:e5:e7:26:a8,32:97:e5:e7:26:a8,0,1,3315685,32:97:e5:e7:26:a8,0,1,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0x00000800,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,0x00008361,1,0,"Aug  2, 2024 22:27:28.000000000 +01",0.931637000,3672,1,256,8,0x0000ac3e,,,,,10.0.1.1,0x00001743,2,0x00000000,0,0,10.0.3.5,10.0.3.5,0x00004000,1,0,0,0,20,10.0.1.1,0x00000b61,84,1,10.0.1.1,10.0.1.1,64,4,140,140,12,00:00:00:00,1,1241,,1,10,01:01:08:0a:be:ec:25:88:87:cb:b3:6e,01,08:0a:be:ec:25:88:87:cb:b3:6e,2278273902,3203147144,0x00008000,0,0,4,,2,4294967295,0x0000000000000000,00:00,0,0,98,,,,,,04:0a:00:8c:00:00:00:00:ff:ff:ff:ff:00:62:00:00:00:00:00:00:00:00:00:00:00:01:00:0c:80:00:00:04:00:00:00:02:00:00:00:00:00:00:32:97:e5:e7:26:a8:76:5a:1b:e9:a5:5f:08:00:45:00:00:54:0b:61:40:00:40:01:17:43:0a:00:01:01:0a:00:03:05:08:00:83:61:0e:58:00:01:40:4f:ad:66:00:00:00:00:ac:bc:0d:00:00:00:00:00:10:11:12:13:14:15:16:17:18:19:1a:1b:1c:1d:1e:1f:20:21:22:23:24:25:26:27:28:29:2a:2b:2c:2d:2e:2f:30:31:32:33:34:35:36:37,140,4,60862,6,,,,,1101,,2533569942,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60862,1,0.000955000,3.051384000,64,10,00:00,0,0x00000004,83,-1,83,0
226,2024-08-02 22:27:28.938743,Match,1241,2533570082,16,65509,00:00:00:00:00:00,1,0,172.16.158.141,SEQ/ACK analysis,0.007106000,225,104,104,,,,,,,,,,0x00003508,2,,,,,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60862,,,,,,,,,,,,,,,,,,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,4294967295,0,0x0000000000000000,0x0000000000000000,0x00000000,0,0,0,0,0,0,0,0,0,00:00,1,0,0,6,1,32,172.16.158.141,,,,,,,,,,,,0x0000c743,,00:00:00:00,24,4,,,,,,,,,,,,,,,,,,,,,,,104,104,32,,1,1911,,1,10,01:01:08:0a:87:cb:b3:76:be:ec:25:88,01,08:0a:87:cb:b3:76:be:ec:25:88,3203147144,2278273910,0x00008000,0,0,4,32:97:e5:e7:26:a8,2,,,,,,,,,,,,04:0e:00:68:0e:79:82:d2:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01:ff:ff:ff:ff:00:00:00:00:00:00:00:00:00:00:00:00:00:01:00:20:80:00:00:04:00:00:00:02:80:00:06:06:32:97:e5:e7:26:a8:80:00:08:06:76:5a:1b:e9:a5:5f:00:04:00:18:00:00:00:00:00:00:00:10:00:00:00:01:ff:e5:00:00:00:00:00:00,104,0,6633,6,,,,,1807,,557382019,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,1,0.007106000,3.058490000,64,14,00:00,0,0x00000004,504,-1,504,242844370
227,2024-08-02 22:27:28.938794,Action,1241,2533570082,16,65509,00:00:00:00:00:00,1,0,172.16.158.141,SEQ/ACK analysis,,,242,138,,,,,,,,,,0x0000ba9a,2,,acbc0d0000000000101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f3031323334353637,ac:bc:0d:00:00:00:00:00:10:11:12:13:14:15:16:17:18:19:1a:1b:1c:1d:1e:1f:20:21:22:23:24:25:26:27:28:29:2a:2b:2c:2d:2e:2f:30:31:32:33:34:35:36:37,48,,,,0x00000000,0,0,172.16.158.137,172.16.158.137,,,60862,,32:97:e5:e7:26:a8,3315685,32:97:e5:e7:26:a8,32:97:e5:e7:26:a8,0,1,3315685,32:97:e5:e7:26:a8,0,1,76:5a:1b:e9:a5:5f,0,1,7756315,76:5a:1b:e9:a5:5f,0x00000800,0x00000800,0x00000018,1,0,1,0,0,0,0,1,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7AP\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.141,,,0x00008361,1,0,"Aug  2, 2024 22:27:28.000000000 +01",0.938794000,3672,1,256,8,0x0000c744,,,,,10.0.1.1,0x00001743,2,0x00000000,0,0,10.0.3.5,10.0.3.5,0x00004000,1,0,0,0,20,10.0.1.1,0x00000b61,84,1,10.0.1.1,10.0.1.1,64,4,138,138,,,,2049,,1,10,01:01:08:0a:87:cb:b3:77:be:ec:25:88,01,08:0a:87:cb:b3:77:be:ec:25:88,3203147144,2278273911,,,,,,,,,,,,,,16,4294967295,2,00:00:00:00:00:00,04:0d:00:8a:0e:79:82:d3:ff:ff:ff:ff:00:00:00:02:00:10:00:00:00:00:00:00:00:00:00:10:00:00:00:01:ff:e5:00:00:00:00:00:00:32:97:e5:e7:26:a8:76:5a:1b:e9:a5:5f:08:00:45:00:00:54:0b:61:40:00:40:01:17:43:0a:00:01:01:0a:00:03:05:08:00:83:61:0e:58:00:01:40:4f:ad:66:00:00:00:00:ac:bc:0d:00:00:00:00:00:10:11:12:13:14:15:16:17:18:19:1a:1b:1c:1d:1e:1f:20:21:22:23:24:25:26:27:28:29:2a:2b:2c:2d:2e:2f:30:31:32:33:34:35:36:37,138,0,6633,6,,,,,1911,,557382123,172.16.158.141,00:0c:29:49:e3:0c,172.16.158.141,,,6633,1,0.000051000,3.058541000,64,13,00:00,0,0x00000004,504,-1,504,242844371
228,2024-08-02 22:27:28.939221,Timestamps,2049,557382261,,,,,,172.16.158.137,SEQ/ACK analysis,0.000427000,227,,,,,,,,,,,,0x0000955e,2,,,,,,,,0x000000c0,48,0,172.16.158.141,172.16.158.141,,,6633,,,,,,,,,,,,,,,,,,0x00000800,0x00000010,1,0,1,0,0,0,0,0,0,0,0,\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7A\xc2\xb7\xc2\xb7\xc2\xb7\xc2\xb7,0,0,,,,,,,,,,,,,,,,,,0,6,1,32,172.16.158.137,,,,,,,,,,,,0x0000ac3f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1241,,1,10,01:01:08:0a:be:ec:25:90:87:cb:b3:76,01,08:0a:be:ec:25:90:87:cb:b3:76,2278273910,3203147152,,,,,,,,,,,,,,,,,,,,4,60862,6,,,,,1241,,2533570082,172.16.158.137,00:0c:29:13:3d:09,172.16.158.137,,,60862,1,0.000427000,3.058968000,64,,00:00,0,4,83,-1,83,
229,2024-08-02 22:27:28.939501,,,,,,,,,10.0.1.1,,,,,,,,,,,,,,,0x00008361,1,0,acbc0d0000000000101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f3031323334353637,ac:bc:0d:00:00:00:00:00:10:11:12:13:14:15:16:17:18:19:1a:1b:1c:1d:1e:1f:20:21:22:23:24:25:26:27:28:29:2a:2b:2c:2d:2e:2f:30:31:32:33:34:35:36:37,48,"Aug  2, 2024 22:27:28.000000000 +01",0.939501000,,0x00000000,0,0,10.0.3.5,10.0.3.5,,,,,,,,,,,,,,,,,,,,,0x00000800,0x00004000,,,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,6,1,20,10.0.1.1,,,,,,,,,,,,0x00000b61,3672,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,1,256,,10.0.1.1,76:5a:1b:e9:a5:5f,10.0.1.1,,,,,,,64,8,00:00,,4,,,,
